Date,AAPL,GOOG,MSFT
2023-07-18T00:00:00.000,192.27224731445312,123.7760238647461,355.34661865234375
2023-07-19T00:00:00.000,193.63192749023438,122.47920989990234,350.9874572753906
2023-07-20T00:00:00.000,191.6767578125,119.23716735839844,342.8721008300781
2023-07-21T00:00:00.000,190.4957275390625,120.0152587890625,339.80780029296875
2023-07-24T00:00:00.000,191.2996368408203,121.5814208984375,341.1323547363281
2023-07-25T00:00:00.000,192.16305541992188,122.48918914794922,346.9347229003906
2023-07-26T00:00:00.000,193.0364532470703,129.3423614501953,333.8769226074219
2023-07-27T00:00:00.000,191.76608276367188,129.5518341064453,326.908203125
2023-07-28T00:00:00.000,194.35646057128906,132.68414306640625,334.4700012207031
2023-07-31T00:00:00.000,194.9717559814453,132.78390502929688,332.0483093261719
2023-08-01T00:00:00.000,194.1381072998047,131.56689453125,332.46343994140625
2023-08-02T00:00:00.000,191.1309051513672,128.32485961914062,323.725341796875
2023-08-03T00:00:00.000,189.73150634765625,128.4545440673828,322.89495849609375
2023-08-04T00:00:00.000,180.62059020996094,128.22508239746094,324.0021057128906
2023-08-07T00:00:00.000,177.5042266845703,131.6167755126953,326.30523681640625
2023-08-08T00:00:00.000,178.4470672607422,131.5170135498047,322.2919921875
2023-08-09T00:00:00.000,176.84918212890625,129.83116149902344,318.5160827636719
2023-08-10T00:00:00.000,176.630859375,129.89102172851562,319.20794677734375
2023-08-11T00:00:00.000,176.69046020507812,129.85110473632812,317.3101501464844
2023-08-14T00:00:00.000,178.3501434326172,131.50704956054688,320.3052062988281
2023-08-15T00:00:00.000,176.35255432128906,129.95086669921875,318.15032958984375
2023-08-16T00:00:00.000,175.47799682617188,128.793701171875,317.3777160644531
2023-08-17T00:00:00.000,172.9239044189453,130.14041137695312,313.8908996582031
2023-08-18T00:00:00.000,173.410888671875,127.79615783691406,313.49468994140625
2023-08-21T00:00:00.000,174.75253295898438,128.6141357421875,318.84375
2023-08-22T00:00:00.000,176.13392639160156,129.37228393554688,319.418212890625
2023-08-23T00:00:00.000,179.99986267089844,132.8836669921875,323.9154357910156
2023-08-24T00:00:00.000,175.28919982910156,130.1005096435547,316.9517517089844
2023-08-25T00:00:00.000,177.50540161132812,130.3698272705078,319.9333801269531
2023-08-28T00:00:00.000,179.07565307617188,131.46713256835938,320.64654541015625
2023-08-29T00:00:00.000,182.9813232421875,135.1580810546875,325.3121337890625
2023-08-30T00:00:00.000,186.48947143554688,136.59454345703125,325.6885681152344
2023-08-31T00:00:00.000,186.70811462402344,137.01351928710938,324.66827392578125
2023-09-01T00:00:00.000,188.28831481933594,136.46487426757812,325.559814453125
2023-09-05T00:00:00.000,188.52679443359375,136.37510681152344,330.4036560058594
2023-09-06T00:00:00.000,181.77882385253906,135.03836059570312,329.7399597167969
2023-09-07T00:00:00.000,176.46188354492188,135.86634826660156,326.7980041503906
2023-09-08T00:00:00.000,177.07806396484375,136.86387634277344,331.1168518066406
2023-09-11T00:00:00.000,178.25074768066406,137.40257263183594,334.7522888183594
2023-09-12T00:00:00.000,175.20968627929688,135.73666381835938,328.6404113769531
2023-09-13T00:00:00.000,173.1326141357422,137.1631622314453,332.8899841308594
2023-09-14T00:00:00.000,174.6531524658203,138.64950561523438,335.50506591796875
2023-09-15T00:00:00.000,173.92764282226562,137.96119689941406,327.1050720214844
2023-09-18T00:00:00.000,176.86936950683594,138.6195831298828,325.9560241699219
2023-09-19T00:00:00.000,177.96255493164062,138.48989868164062,325.54986572265625
2023-09-20T00:00:00.000,174.40469360351562,134.26026916503906,317.7441711425781
2023-09-21T00:00:00.000,172.8543243408203,131.0382080078125,316.5158996582031
2023-09-22T00:00:00.000,173.70899963378906,130.928466796875,314.0196533203125
2023-09-25T00:00:00.000,174.9910430908203,131.84620666503906,314.544677734375
2023-09-26T00:00:00.000,170.8965301513672,129.13287353515625,309.19561767578125
2023-09-27T00:00:00.000,169.3759765625,131.13795471191406,309.8395080566406
2023-09-28T00:00:00.000,169.63436889648438,132.80386352539062,310.6814880371094
2023-09-29T00:00:00.000,170.1511688232422,131.52699279785156,312.7715148925781
2023-10-02T00:00:00.000,172.6754608154297,134.83885192871094,318.76446533203125
2023-10-03T00:00:00.000,171.33380126953125,132.9734344482422,310.4338684082031
2023-10-04T00:00:00.000,172.58599853515625,135.9361572265625,315.9512939453125
2023-10-05T00:00:00.000,173.82827758789062,135.6568603515625,316.34747314453125
2023-10-06T00:00:00.000,176.39231872558594,138.39013671875,324.1730041503906
2023-10-09T00:00:00.000,177.88304138183594,139.1582489013672,326.7088623046875
2023-10-10T00:00:00.000,177.28675842285156,138.85897827148438,325.2923278808594
2023-10-11T00:00:00.000,178.6880340576172,141.3528594970703,329.2843322753906
2023-10-12T00:00:00.000,179.59239196777344,139.94630432128906,328.03619384765625
2023-10-13T00:00:00.000,177.74392700195312,138.24049377441406,324.6385803222656
2023-10-16T00:00:00.000,177.61471557617188,140.1458282470703,329.50225830078125
2023-10-17T00:00:00.000,176.05441284179688,140.6446075439453,328.9277038574219
2023-10-18T00:00:00.000,174.75253295898438,138.93878173828125,326.9960632324219
2023-10-19T00:00:00.000,174.3748779296875,138.6395263671875,328.1947021484375
2023-10-20T00:00:00.000,171.81085205078125,136.40501403808594,323.58856201171875
2023-10-23T00:00:00.000,171.9300994873047,137.56216430664062,326.2135925292969
2023-10-24T00:00:00.000,172.36737060546875,139.7767333984375,327.4121398925781
2023-10-25T00:00:00.000,170.04185485839844,126.35968017578125,337.45648193359375
2023-10-26T00:00:00.000,165.85787963867188,123.13760375976562,324.79705810546875
2023-10-27T00:00:00.000,167.1796417236328,123.09769439697266,326.6989440917969
2023-10-30T00:00:00.000,169.23683166503906,125.44194030761719,334.128173828125
2023-10-31T00:00:00.000,169.71388244628906,124.9930419921875,334.9206237792969
2023-11-01T00:00:00.000,172.89410400390625,127.25747680664062,342.8055725097656
2023-11-02T00:00:00.000,176.47183227539062,128.26499938964844,345.0343322753906
2023-11-03T00:00:00.000,175.55751037597656,130.0506134033203,349.4720458984375
2023-11-06T00:00:00.000,178.12155151367188,131.1279754638672,353.1668701171875
2023-11-07T00:00:00.000,180.695556640625,132.0756378173828,357.129150390625
2023-11-08T00:00:00.000,181.75892639160156,132.93353271484375,359.77398681640625
2023-11-09T00:00:00.000,181.2819061279297,131.3673858642578,357.2876281738281
2023-11-10T00:00:00.000,185.49127197265625,133.73158264160156,366.18292236328125
2023-11-13T00:00:00.000,183.89906311035156,133.31260681152344,363.2211608886719
2023-11-14T00:00:00.000,186.52621459960938,135.0982208251953,366.77728271484375
2023-11-15T00:00:00.000,187.09341430664062,136.0458984375,366.9261474609375
2023-11-16T00:00:00.000,188.78515625,138.36021423339844,373.3779602050781
2023-11-17T00:00:00.000,188.76522827148438,136.60452270507812,367.1048583984375
2023-11-20T00:00:00.000,190.51666259765625,137.58212280273438,374.63848876953125
2023-11-21T00:00:00.000,189.71060180664062,138.2803955078125,370.30096435546875
2023-11-22T00:00:00.000,190.37733459472656,139.67697143554688,375.04547119140625
2023-11-24T00:00:00.000,189.0438690185547,137.88137817382812,374.6285400390625
2023-11-27T00:00:00.000,188.86473083496094,137.71180725097656,375.7997741699219
2023-11-28T00:00:00.000,189.4717559814453,138.2803955078125,379.85943603515625
2023-11-29T00:00:00.000,188.44679260253906,136.0658416748047,376.0380554199219
